Date,actual,predicted
2019-09-16,294.290009,293.20215197126646
2019-09-17,298.600006,295.99120538493355
2019-09-18,291.559998,289.96558646922097
2019-09-19,286.600006,286.94339274932946
2019-09-20,270.75,271.86736577866014
2019-09-23,265.920013,267.70207121440546
2019-09-24,254.589996,257.00435476725494
2019-09-25,264.75,263.0213015310764
2019-09-26,263.309998,262.8801740609136
2019-09-27,263.079987,262.6993658794306
2019-09-30,267.619995,267.06624524557975
2019-10-01,269.579987,268.78537143461364
2019-10-02,268.029999,267.232852903214
2019-10-03,268.149994,260.038623230923
2019-10-04,272.790009,272.9262111761304
2019-10-07,274.459991,275.3496425746762
2019-10-08,270.720001,273.29969315515194
2019-10-09,267.529999,266.57932566736616
2019-10-10,280.480011,276.8655676815319
2019-10-11,282.929993,285.70025943050945
2019-10-14,285.529999,284.91431443458913
2019-10-15,284.25,282.17249116614477
2019-10-16,286.279999,286.2715328574137
2019-10-17,293.350006,297.38856152504314
2019-10-18,275.299988,278.93437674625187
2019-10-21,278.049988,275.8641323837756
2019-10-22,266.690002,270.71252584481186
2019-10-23,271.269989,271.72169988166434
2019-10-24,271.5,271.1895329781151
2019-10-25,276.820007,275.8275852381917
2019-10-28,281.859985,283.63958687579026
2019-10-29,281.209991,280.34588067043285
2019-10-30,291.450012,290.7703111734195
2019-10-31,287.410004,286.3833212392681
2019-11-01,286.809998,284.5683807789378
2019-11-04,292.859985,293.1937071585119
2019-11-05,288.029999,288.008000848086
2019-11-06,288.589996,288.1539440142563
2019-11-07,289.570007,294.6444621194403
2019-11-08,291.570007,291.9147564675454
2019-11-11,294.179993,294.21235477663544
2019-11-12,292.01001,290.1232085118869
2019-11-13,283.109985,285.0921662809154
2019-11-14,289.619995,289.2146207877118
2019-11-15,295.029999,292.3886930594983
2019-11-18,302.570007,301.08098003487015
2019-11-19,302.600006,301.02535034336313
2019-11-20,305.160004,306.7872243111513
2019-11-21,311.690002,310.1248648761213
2019-11-22,310.480011,307.2926194353252
2019-11-25,315.549988,311.5753854090396
2019-11-26,312.48999,313.73172454493954
2019-11-27,315.929993,315.4008685835133
2019-11-29,314.660004,314.4878580146731
2019-12-02,309.98999,305.804494756946
2019-12-03,306.160004,306.1452953602542
2019-12-04,304.320007,304.27169095103005
2019-12-05,302.859985,300.99541756483814
2019-12-06,307.350006,305.59055907570263
2019-12-09,302.5,306.6954553157001
2019-12-10,293.119995,295.6145082891685
2019-12-11,298.929993,298.3515089937135
2019-12-12,298.440002,298.11012701120956
2019-12-13,298.5,300.16245396145905
2019-12-16,304.209991,302.91922868559027
2019-12-17,315.480011,314.6555383745159
2019-12-18,320.799988,323.4826909448702
2019-12-19,332.220001,331.325374039789
2019-12-20,336.899994,334.39672548880714
2019-12-23,333.100006,332.6659273365781
2019-12-24,333.200012,333.3745779507203
2019-12-26,332.630005,334.0896818928845
2019-12-27,329.089996,328.10292489611976
2019-12-30,323.309998,324.2139811036806
